"243.9588315352802","5495.792988059648","5765.529383138121"
"-230.266303990269","5354.815591235858","6045.587421125698"
"489.3342197658878","5097.182167998883","6557.387983892196"
"214.4712780132627","13937.81794347765","5308.089189525365"
"-230.266303990268","13647.22273071464","5105.704615770936"
"-78.61597406104897","13225.70040124787","6092.990631153014"
"688.6964135388102","12961.34370241512","5659.99300272407"
"214.4712780132636","12332.34864513028","6639.331816874746"
"-230.266303990268","12199.32907080381","6311.138449756293"
"-78.61597406105173","11381.68283164791","6969.83943082733"
"688.6964135388114","11265.90714930865","6475.908867061819"
"-230.2663039902683","10393.92232311421","6906.444932070101"
"688.6964135388118","10397.80620163655","6946.844806899529"
"-78.6159740610529","9313.168464196771","7411.569483111325"
"688.6964135388116","9297.333437401268","6904.498815088394"
"214.4712780132655","8283.846708661835","7375.299893427149"
"537.0460836095922","8283.846708661837","6513.856218308726"
"-230.2663039902689","7331.068193509771","6745.24067834486"
"214.4712780132612","6197.111411425465","7021.737330048662"
"537.0460836095963","6392.79404967305","6182.81331055107"
"-230.2663039902687","6277.553436710912","6676.868987137164"
"489.3342197658878","7225.803986359484","7308.476191704881"
"243.9588315352804","7388.668926040187","6437.037358004821"
"-30.90411021734752","8283.846708661837","6488.772607068901"
"243.9588315352816","9286.280028423846","6550.545547658186"
"537.0460836095951","10345.37468704348","6401.455291112209"
"243.9588315352808","11185.09162666618","6131.127857325834"
"-30.90411021734565","11999.344167574","5817.724460904032"
"243.9588315352772","12776.81337317375","5357.745337779222"
"537.0460836095947","13230.91831366597","4815.770066624749"
"-419.5126291797043","12935.81961085997","1320.738652364132"
"2604.645400841684","13344.02539638164","1410.739867713058"
"2448.850658183386","16487.41269165924","1136.796539452783"
"-595.4764400086757","16824.91679647677","1437.714246681558"
"-2274.559149596867","14804.40291817343","1450.199194075927"
"-1858.327249529171","1802.649753545629","2554.138868274647"
"1040.343277459503","908.6026155134796","2632.307157123899"
"1833.780625076709","3746.306740811082","2741.554693135396"
"379.7810154834914","5018.825570927307","2595.570098358885"
"-2497.14777472236","4050.493441540947","2943.791077780375"
"3238.328841696236","6235.832305748434","5263.806693757607"
"4118.911031157778","5795.541211017662","6142.40214909302"
"4162.405334285017","4378.322525633937","4792.572186344686"
"4094.450414783851","683.2723888659341","7875.974805428322"
"3752.001785548806","-539.7584298306524","5648.063175376403"
"2969.262061582991","-735.4433608221065","4619.838612441827"
"-822.133476376433","-2203.080343258011","5733.901557374446"
"31.88607613480849","-2131.953240821081","5279.193422957196"
"-2783.461092107519","-655.6536092615863","5167.204982219856"
"-4234.442443570752","2003.667041564421","7751.147807310276"
"-5291.330094636565","2317.962493737137","5810.576689957345"
"-5112.196594455921","1977.60884339391","5386.74479866012"
"-2322.037711580076","4973.514118124585","4987.995096813774"
"-1804.144221748412","7704.225246327908","6513.30717063325"
"-2447.587648508964","7154.944272264021","6902.054632571736"
"-518.4387746366998","17733.00617371205","5419.622147167403"
"-1534.770382523342","15118.19374209656","5951.071208836474"
"-1134.87116059367","15091.84944756735","5779.31014109741"
"-838.4694416381515","14671.90257362832","5588.185082286645"
"-1055.937533850004","14264.30377826164","5619.614354122734"
"816.8040182289403","16918.94972791526","6377.353597640578"
"2563.506580103739","16293.22660737191","6408.763607212009"
"3373.361270452911","15489.834301854","6386.031072651084"
"1701.878482802963","15110.10670273131","6159.046984061203"
"1925.750257195028","14124.30711502628","6573.226160778613"
"1670.900067762032","12816.55325973345","5994.223338426767"
"-979.2951224645808","13304.06187119178","6160.054109682327"
"-737.173982726204","13121.44998592551","5759.972873770794"
"71.82544045349647","16516.87492104829","6649.947695889378"
"-565.1379639791044","17047.3666796613","6641.761871763819"
"1991.753687613403","7026.413842968439","5440.10011270128"
"610.6173613299395","7302.641108225125","4871.690433066252"
"-770.5189649535241","7357.886561276469","5165.330231398849"
"4884.630486976546","3208.465502944102","5815.947750100749"
"4519.751713584584","1384.071635984293","5193.857034812376"
"4744.292497210407","1833.153203235937","4775.022455431947"
"-4349.609239635418","3180.39790499086","4227.948829387704"
"-4574.15002326124","3966.290647681239","4160.058903032444"
"-4882.893600746746","4892.521380137758","4682.792389617466"
"-1963.86341361105","-608.7278186948965","6426.252857590275"
"-4293.474043728959","878.8548728261771","4541.695015218649"
"-2946.229341974024","-1085.876983899769","5885.191036669995"
"2386.614269139269","-1310.417767525579","5233.753176466718"
"1348.11314486984","-1984.040118403047","5692.956508773842"
"365.7472165068664","-2040.175314309503","5675.321656449443"
"-2895.984991407382","3570.745957820626","8409.337890500517"
"-2480.69541577912","3294.344209951678","9060.330709796333"
"-2216.700215881646","2424.324081310548","9692.66588561149"
"-257.4865450422053","793.6115156412734","9826.648958609694"
"3089.192024932684","341.4684901612973","6638.146227519326"
"1468.191852125852","1951.516462795068","9081.842235392225"
"1763.380507590198","817.3417850312258","8974.02613818027"
"2592.478898199781","1481.001693007064","9074.323820438081"
"724.8793833207681","838.825239810627","9788.994378772746"
"1403.744074035517","1691.705837209422","9437.157700932479"
"1877.042622547576","2140.787404461067","9479.929798992516"
"974.0028117360152","3516.099704169233","10016.34318486423"
"-3358.82294960934","4436.98379927216","7535.87380495912"
"-1213.280951522913","5336.86173373903","9085.838996593933"
"-2366.041335173592","5270.018280966178","8099.125224286731"
